,news_title,news_details,news_date,source_name
69,"ED ने माफिया सरगना मुख्‍तार अंसारी के भाई अफजाल से 10 घंटे की पूछताछ, कई सवालों का नहीं दे पाए जवाब","ईडी ने मुख्तार के खिलाफ जुलाई 2021 में मनी लांड्रिंग का केस दर्ज किया था. छानबीन के दौरान केंद्रीय जांच एजेंसी को पता चला है कि कुछ शख्स ऐसे हैं, जिनके जरिए मुख्तार, उसके बेटों और भाई अफजाल को पैसा पहुंचता है.","मंगलवार मई 10, 2022 06:48 PM IST",NDTV News
70,मनी लॉन्ड्रिंग मामले में ED ने सत्येंद्र जैन के खिलाफ चार्जशीट दाखिल की,"सीबीआई ने आरोप लगाया है कि जैन ने 14 फरवरी, 2015 से 31 मई, 2017 की अवधि के दौरान दिल्ली सरकार में मंत्री के पद पर रहते हुए, अपनी आय के ज्ञात स्रोतों से अधिक संपत्ति अर्जित की है.","बुधवार जुलाई 27, 2022 04:02 PM IST",NDTV News
71,जम्मू-कश्मीर के पूर्व सीएम फारूक अब्दुल्ला के खिलाफ मनी लांड्रिंग केस में चार्जशीट दाखिल,चार्जशीट जम्मू कश्मीर क्रिकेट एसोसिएशन में कथित वित्तीय अनियमितताओं से संबंधित मनी लॉन्ड्रिंग मामले में दायर की गई है. इस मामले में 84 साल के फारूक अब्दुल्ला से ईडी ने कई बार पूछताछ की है.,"मंगलवार जुलाई 26, 2022 04:28 PM IST",NDTV News
72,"ईडी ने मुंबई के पूर्व पुलिस कमिश्नर संजय पांडे को किया गिरफ्तार, एनएसई को-लोकेशन केस में मनी लांड्रिंग का आरोप",संजय पांडे (EX Mumbai police commissioner Sanjay Pandey) की यह गिरफ्तारी एनएसई को लोकेशन केस से जुड़े मनी लांड्रिंग के मामले में की गई है. को लोकेशन केस में नेशनल स्टॉक एक्सचेंज की पूर्व सीईओ चित्रा रामकृष्णन मुख्य आरोपी हैं. ,"बुधवार जुलाई 20, 2022 05:27 PM IST",NDTV News
73,"ED के सामने आज पेश नहीं होंगी सत्येंद्र जैन की पत्नी, खराब स्वास्थ्य का दिया हवाला : सूत्र","ED ने कोलकाता की एक कंपनी से जुड़े कथित हवाला लेनदेन के सिलसिले में दिल्ली सरकार में मंत्री सत्येंद्र जैन को 30 म‌ई को गिरफ्तार किया था. इसी मामले में ED ने सत्येंद्र की पत्नी पूनम जैन को भी 14 जुलाई के लिए तलब किया था, लेकिन खराब स्वास्थ्य का हवाला देकर पूनम जैन पूछताछ के लिए ED दफ़्तर नहीं पहुंच रहीं.","गुरुवार जुलाई 14, 2022 11:32 AM IST",NDTV News
74,"ईडी ने सोनिया गांधी को 21 जुलाई को पूछताछ के लिए बुलाया, नेशनल हेराल्ड मनी लांड्रिंग केस में होंगे सवाल-जवाब",नेशनल हेराल्‍ड मनी लांड्रिंग मामले को लेकर प्रवर्तन निदेशालय ने कांग्रेस अध्‍यक्ष सोनिया गांधी को पूछताछ के लिए नोटिस भेजा है. यह पूछताछ 21 जुलाई को होगी.ईडी ने इस मामले में सोनिया को 23 जून को पूछताछ के लिए तलब किया था लेकिन कोस्वास्थ्य संबंधी समस्याओं के चलते कांग्रेस अध्‍यक्ष ने पूछताछ को कुछ सप्‍ताह टालने का आग्रह किया था.,"सोमवार जुलाई 11, 2022 05:12 PM IST",NDTV News
75,एनएसई को-लोकेशन मामलाः ईडी ने मुंबई के पूर्व पुलिस आयुक्त संजय पांडे से पूछताछ की,वर्ष 1986 बैच के भारतीय पुलिस सेवा (आईपीएस) के अधिकारी पांडे 30 जून को सेवानिवृत्त हुए थे. मुंबई के पुलिस आयुक्त के रूप में एक मार्च से शुरू हुए अपने चार महीने के कार्यकाल से पहले उन्होंने महाराष्ट्र के कार्यवाहक पुलिस महानिदेशक के रूप में कार्य किया था.,"मंगलवार जुलाई 5, 2022 04:12 PM IST",NDTV News
76,"ED ने मुंबई के पूर्व पुलिस कमिश्नर संजय पांडे को किया तलब, 3 दिन पहले हुए हैं रिटायर",मुंबई के पूर्व पुलिस कमिश्नर संजय पांडे को 5 जुलाई को तलब किया है. मनी लांड्रिंग केस में जांच एजेंसी ने उन्हें समन भेजा है.,"सोमवार जुलाई 4, 2022 12:23 AM IST",NDTV News
77,दिल्ली के स्वास्थ्य मंत्री सत्येंद्र जैन की न्यायिक हिरासत 14 दिन के लिये बढ़ाई गई,धनशोधन के एक मामले (Money Laundering Case) में प्रवर्तन निदेशालय (ED) द्वारा गिरफ्तार किए गए दिल्ली के स्वास्थ्य मंत्री सत्येंद्र जैन (Satyendra Jain) की न्यायिक हिरासत सोमवार को यहां की एक अदालत ने दो सप्ताह के लिए बढ़ा दी.,"सोमवार जून 27, 2022 05:32 PM IST",NDTV News
78,मेरे पास हवाला का पैसा कहां है? : कांग्रेस की कर्नाटक इकाई के प्रमुख डी के शिवकुमार का दावा,धन शोधन मामले (Money Laundering Case) में अगले हफ्ते दिल्ली की एक अदालत में पेश होने वाले कांग्रेस की कर्नाटक इकाई के अध्यक्ष डी के शिवकुमार (DK Shivakumar) ने शुक्रवार को दावा किया कि उनके पास ‘हवाला का कोई पैसा’ नहीं है और अदालत मामले पर फैसला करेगी.,"शुक्रवार जून 24, 2022 06:47 PM IST",NDTV News
79,सोनिया गांधी ने ED से पूछताछ को कुछ सप्‍ताह टालने का किया अनुरोध,नेशनल हेराल्‍ड केस से संबंधित कथित मनी लांड्रिंग मामले में कांग्रेस अध्‍यक्ष सोनिया गांधी ने प्रवर्तन निदेशालय से पूछताछ को दो दिन टालने का आग्रह किया है. सोनिया को गुरुवार को प्रवर्तन निदेशालय के समक्ष पूछताछ के लिए तलब किया गया था.,"बुधवार जून 22, 2022 03:45 PM IST",NDTV News
80,"दिल्ली के स्वास्थ्य मंत्री सत्येंद्र जैन की कोर्ट में पेशी आज, ईडी ने मनी लॉन्ड्रिंग मामले में किया था गिरफ्तार",दिल्‍ली की अरविंद केजरीवाल सरकार के मंत्री सत्‍येंद्र जैन (Satyendar Jain) को प्रवर्तन निदेशालय (ED) ने कथित मनी लांड्रिंग मामले में गिरफ्तार किया गया है. आप' के मंत्री के खिलाफ मनी लॉन्ड्रिंग का ईडी का मामला अगस्त 2017 में सीबीआई द्वारा उनके और अन्य के खिलाफ आय से अधिक संपत्ति रखने के आरोप में दर्ज की गई एफईआआर से उपजा है..,"मंगलवार मई 31, 2022 08:32 AM IST",NDTV News
81,"पाकिस्तान के PM शहबाज शरीफ ने कोर्ट में खुद को बताया 'मजनू', जानें- पूरा मामला",पाकिस्तान (Pakistan) के प्रधानमंत्री शहबाज शरीफ (Shehbaz Sharif) ने अपने खिलाफ दर्ज 16 अरब पाकिस्तानी रुपये के धनशोधन मामले में शनिवार को एक विशेष अदालत में कहा कि पंजाब का मुख्यमंत्री रहने के दौरान उन्होंने वेतन तक नहीं लिया और उन्होंने ऐसा ‘‘मजनू’’ होने के कारण किया.,"शनिवार मई 28, 2022 04:31 PM IST",NDTV News
82,जम्मू एवं कश्मीर के पूर्व CM फारूक अब्दुल्ला को ED ने मनी लॉन्डरिंग केस में पूछताछ के लिए 31 मई को तलब किया,प्रवर्तन निदेशालय (Enforcement Directorate) ने जम्मू एवं कश्मीर के पूर्व मुख्यमंत्री फारूक अब्दुल्ला को मनी लॉन्डरिंग केस में पूछताछ के लिए 31 मई को तलब किया है.,"शुक्रवार मई 27, 2022 12:22 PM IST",NDTV News
83,"चीनी वीजा मामला: ईडी ने कार्ति चिदंबरम, अन्य के खिलाफ धनशोधन का मामला दर्ज किया",ईडी (ED) ने 2011 में 263 चीनी नागरिकों को वीजा जारी किए जाने में कथित अनियमितता के सिलसिले में कांग्रेस सांसद कार्ति चिदंबरम (Karti Chidambaram) और अन्य के खिलाफ धनशोधन (Money Laundering) का मामला दर्ज किया है.,"बुधवार मई 25, 2022 05:40 PM IST",NDTV News
84,"मनी लॉन्ड्रिंग मामला: न्यायिक हिरासत में भेजी गईं निलंबित IAS पूजा सिंघल, ED की जांच जारी",प्रवर्तन निदेशालय ने सिंघल (44) को इस महीने की शुरुआत में गिरफ्तार किया था. उन्हें झारखंड के खूंटी जिले में महात्मा गांधी राष्ट्रीय ग्रामीण रोजगार गारंटी योजना (मनरेगा) निधि के कथित गबन और अन्य वित्तीय अनियमितताओं से जुड़े मनी लॉन्ड्रिंग मामले में गिरफ्तार किया गया था.,"बुधवार मई 25, 2022 03:01 PM IST",NDTV News
85,CM हेमंत सोरेन को खनन पट्टा आवंटन में पूजा सिंघल की थी भूमिका: ईडी ने हाईकोर्ट को बताया,सुप्रीम कोर्ट झारखंड के मुख्यमंत्री हेमंत सोरेन और उनके परिवार के सदस्यों तथा सहयोगियों द्वारा चलायी जा रही कुछ छद्म कंपनियों को खनन पट्टों की कथित मंजूरी की सीबीआई तथा प्रवर्तन निदेशालय की जांच से जुड़ी एक याचिका पर शुक्रवार को सुनवाई करने के लिए राजी हो गया है.,"शुक्रवार मई 20, 2022 08:14 AM IST",NDTV News
86,"""कई शेल कंपनियों के जरिए की गई मनी लॉन्ड्रिंग""- ED ने IAS पूजा सिंघल मामले में हाईकोर्ट को बताया",IAS पूजा सिंघल मामले में ईडी ने अदालत को ये भी बताया कि रवि केजरीवाल के बयान से संकेत मिलता है कि कई शेल कंपनियों का इस्तेमाल मनी लॉन्ड्रिंग के लिए किया गया था.,"बुधवार मई 18, 2022 10:07 AM IST",NDTV News
87,"गृहमंत्री अमित शाह की IAS अधिकारी के साथ फोटो शेयर करने पर बुरे फंसे फिल्ममेकर, पुलिस ने दर्ज किया केस",भारतीय प्रशासनिक सेवा (आईएएस) अधिकारी पूजा सिंघल के साथ केंद्रीय गृह मंत्री की तस्वीर साझा करने के मामले में फिल्मकार अविनाश दास के खिलाफ मामला दर्ज किया है.,"मंगलवार मई 17, 2022 07:41 AM IST",NDTV News
88,आईएएस पूजा सिंघल को ED ने मनी लांड्रिंग मामले में किया गिरफ्तार,झारखंड में तैनात आईएएस पूजा सिंघल को ईडी ने मनी लॉन्ड्रिंग मामले में गिरफ्तार कर लिया है. पूजा सिंघल झारखंड (Jharkhand)  की खनन सचिव हैं. उनसे खूंटी में मनरेगा के पैसों की कथित हेराफेरी से जुड़े धन शोधन के मामले में प्रवर्तन निदेशालय के सामने मंगलवार को पेश हुई थीं.,"बुधवार मई 11, 2022 07:20 PM IST",NDTV News
89,"ED ने माफिया सरगना मुख्‍तार अंसारी के भाई अफजाल से 10 घंटे की पूछताछ, कई सवालों का नहीं दे पाए जवाब","ईडी ने मुख्तार के खिलाफ जुलाई 2021 में मनी लांड्रिंग का केस दर्ज किया था. छानबीन के दौरान केंद्रीय जांच एजेंसी को पता चला है कि कुछ शख्स ऐसे हैं, जिनके जरिए मुख्तार, उसके बेटों और भाई अफजाल को पैसा पहुंचता है.","मंगलवार मई 10, 2022 06:48 PM IST",NDTV News
90,"सत्येंद्र जैन की जमानत अर्जी पर कल होगी सुनवाई, ED ने जवाब दाखिल करने के लिए कोर्ट से मांगा वक्त",प्रवर्तण निदेशालय ने जमानत अर्जी पर जवाब दाखिल करने के लिए कोर्ट से वक्त मांगा और कहा कि सुनवाई कल रखी जाए. जबकि मंत्री के वकील ने कहा कि जमानत पर जल्द सुनवाई हो. ,"मंगलवार जून 14, 2022 01:55 AM IST",NDTV News
91,“राहुल गांधी को भेजा समन निराधार’’; मनी लॉन्ड्रिंग मामले ED की कार्रवाई पर बोले पी चिदबंरम,"राहुल और सोनिया गांधी को प्रवर्तन निदेशालय (ईडी) के समन और सोमवार को जांच एजेंसी के सामने पेश होने पर कांग्रेस के शक्ति प्रदर्शन के फैसले के बारे में पूछे जाने पर चिदंबरम ने कहा, ''मैं एक कांग्रेस सदस्य और एक वकील के रूप में अपनी बात रखना चाहता हूं. राहुल गांधी को पीएमएलए (धन शोधन निवारण अधिनियम) के तहत भेजा गया ईडी का समन निराधार है.”","रविवार जून 12, 2022 02:54 PM IST",NDTV News
92,कांग्रेस अध्यक्ष सोनिया गांधी कल ईडी के सामने पेश नहीं होंगी : सूत्र,प्रवर्तन निदेशालय (Enforcement Directorate) ने कांग्रेस प्रमुख सोनिया गांधी (Sonia Gandhi)और उनके बेटे राहुल गांधी (Rahul Gandhi) को समन भेजा था.,"मंगलवार जून 7, 2022 05:38 PM IST",NDTV News
93,सत्‍येंद्र जैन की हिरासत के मामले में ED की याचिका पर दिल्‍ली HC ने फैसला रखा सुरक्षित,"सुनवाई के दौरान ED के वकील ने दिल्ली हाईकोर्ट को बताया कि दिल्ली के मंत्री सत्येंद्र जैन से हवाला के जरिए धन शोधन के मामले में पूछताछ के दौरान वकील के साथ रहने की कोई तुक नहीं है. वे इस केस में गिरफ्तार हैं लेकिन राजू ने तर्क दिया कि हालांकि जैन को गिरफ्तार कर लिया गया है, वह आरोपी नहीं हैं.","शुक्रवार जून 3, 2022 03:34 PM IST",NDTV News
94,"EXPLAINER: क्या है नेशनल हेराल्ड केस, जिसमें सोनिया-राहुल गांधी से ईडी कर चुकी है पूछताछ?",नेशनल हेराल्ड केस से जुड़े मनी लांड्रिंग मामले (National Herald money laundering case) में प्रवर्तन निदेशालय (ED) ने नेशनल हेराल्ड अखबार के दफ्तर समेत 10 ठिकानों पर छापेमारी की है. ईडी इस मामले में कांग्रेस अध्यक्ष सोनिया गांधी और कांग्रेस सांसद राहुल गांधी (Rahul Gandhi) से पूछताछ कर चुकी है.,"मंगलवार अगस्त 2, 2022 12:53 PM IST",NDTV News
95,ED ने इस्लामिक संगठन PFI और रिहैब इंडिया फाउंडेशन के 33 बैंक खातों को किया फ्रीज,"अधिकारियों ने बताया कि पॉपुलर फ्रंट ऑफ इंडिया (PFI) के 59 लाख 12 हजार 51 रुपये के 23 खाते और रिहैब इंडिया फाउंडेशन के 10 खाते जिसमें 9 लाख 50 हजार 30 रुपये जमा हैं, उन्हें फ्रीज किया गया है.","बुधवार जून 1, 2022 07:26 PM IST",NDTV News
96,कांग्रेस प्रमुख सोनिया गांधी और राहुल गांधी को मनी लॉन्डरिंग केस में ED ने भेजा समन,प्रवर्तन निदेशालय ने कांग्रेस प्रमुख सोनिया गांधी (Sonia Gandhi)और उनके बेटे राहुल गांधी (Rahul Gandhi)को समन भेजा है. मनी लांड्रिंग मामले में यह समन भेजा गया है.,"बुधवार जून 1, 2022 02:20 PM IST",NDTV News
97,दिल्‍ली के मंत्री सत्‍येंद्र जैन को 9 जून तक ED की हिरासत में भेजा गया,दिल्‍ली के स्‍वास्‍थ्‍य मंत्री सत्‍येंद्र जैन (Satyendar Jain) को कोर्ट ने 9 जून तक प्रवर्तन निदेशालय की हिरासत में भेजने का आदेश दिया है. अदालत ने इसके साथ ही जैन को हिरासत में घर का खाना उपलब्‍ध कराने को निर्देश दिया है.,"मंगलवार मई 31, 2022 04:23 PM IST",NDTV News
98,"'मैंने खुद देखा है, पूरा मामला फर्जी है', अपने मंत्री सत्येंद्र जैन की गिरफ्तारी पर बोले अरविंद केजरीवाल","सीएम अरविंद केजरीवाल ने कहा कि फर्जी केस टिकने वाला नहीं है. विपक्ष के उनको हटाने की मांग को लेकर केजरीवाल ने कहा कि वह तो कहेंगे ही, लेकिन अगर इस केस में एक परसेंट भी कुछ होता है तो मैं खुद ही एक्शन ले लेता, लेकिन यह बिल्कुल ही बेकार का केस है. ","मंगलवार मई 31, 2022 01:13 PM IST",NDTV News
99,"अरविंद केजरीवाल ने जनवरी में ही सत्येंद्र जैन की गिरफ्तारी की ""भविष्यवाणी"" कर दी थी",दिल्ली के मुख्यमंत्री अरविंद केजरीवाल (Arvind Kejriwal) की ओर से जनवरी में की गई उनके स्वास्थ्य मंत्री सत्येंद्र जैन (Satyendar Jain) की गिरफ्तारी की भविष्यवाणी सोमवार को सच हो गई. मंत्री सत्येंद्र जैन को आज शाम को प्रवर्तन निदेशालय (Enforcement Directorate) ने कथित मनी लॉन्ड्रिंग मामले (Money Laundering Case) में गिरफ्तार कर लिया. यह गिरफ्तारी आम आदमी पार्टी (AAP) के नेता सत्येंद्र जैन और उनके परिवार के स्वामित्व वाली 4.81 करोड़ रुपये की संपत्तियों को प्रवर्तन निदेशालय द्वारा कुर्क किए जाने के लगभग दो महीने बाद हुई है.,"सोमवार मई 30, 2022 10:29 PM IST",NDTV News
100,"तिहाड़ के जेलर पर ठग सुकेश चंद्रशेखर की मदद का आरोप, पुलिस ने किया गिरफ्तार",दिल्ली पुलिस की आर्थिक अपराध शाखा ने तिहाड़ जेल के जेलर को गिरफ्तार किया है. आरोपी का नाम प्रकाश चंद है. जो कि 2019 से 2021 तक रोहिणी जेल में अस्सिस्टेंट सुपरिटेंडेंट के पद पर तैनात था. जेलर प्रकाश चंद पर ठग सुकेश चंद्रशेखर की मदद करने का आरोप लगा है.,"मंगलवार मई 3, 2022 01:06 PM IST",NDTV News
101,"देश के सबसे बड़े बैंकिंग घोटाले में ईडी की बड़ी कार्रवाई, एबीजी शिपयार्ड मामले में मनी लॉन्ड्रिंग जांच शुरू","ईडी महाराष्ट्र और गुजरात में एबीजी शिपयार्ड और उसके निदेशकों के परिसरों में 26 जगहों पर छापेमारी कर रही है. ये देश का सबसे बड़ा बैंकिंग घोटाला माना जा रहा है, जो 22 हज़ार करोड़ से ज्यादा का है. कंपनी ने 28 बैंकों से लोन लिया था. सीबीआई ने इस घोटाले को लेकर केस दर्ज किया था","मंगलवार अप्रैल 26, 2022 11:46 AM IST",NDTV News
102,“जो जिंदा ही नहीं उन पर लगाया आरोप”: राणा कपूर के ED को दिए बयान पर कांग्रेस का पलटवार,आरोप पत्र के मुताबिक कपूर ने ईडी को बताया कि तत्कालीन पेट्रोलियम मंत्री मुरली देवड़ा ने कहा था कि यदि राणा कपूर ने एम एफ हुसैन की पेंटिंग को खरीदने से मना किया तो न केवल इससे गांधी परिवार से संबंधों को बनाने में बाधा उत्पन्न होगी बल्कि उससे ‘पद्म’ सम्मान प्राप्त करने में कठिनाई होगी. कपूर के इस बयान पर अब काग्रेंस ने भी पलटवार किया है.,"रविवार अप्रैल 24, 2022 11:47 AM IST",NDTV News
103,'प्रियंका गांधी से 2 करोड़ की पेंटिंग खरीदने को किया गया था मजबूर'- ED की चार्जशीट में राणा कपूर का दावा,आरोप पत्र के मुताबिक कपूर ने ईडी को बताया कि तत्कालीन पेट्रोलियम मंत्री मुरली देवड़ा ने कहा था कि यदि राणा कपूर ने एम एफ हुसैन की पेंटिंग को खरीदने से मना किया तो न केवल इससे गांधी परिवार से संबंधों को बनाने में बाधा उत्पन्न होगी बल्कि उससे ‘पद्म’ सम्मान प्राप्त करने में कठिनाई होगी.,"रविवार अप्रैल 24, 2022 11:22 PM IST",NDTV News
104,"यस बैंक के राणा कपूर, वाधवन ने की 5,000 करोड़ रुपये की धोखाधड़ी: जांच एजेंसी","ईडी ने कहा कि जांच से पता चला है कि यस बैंक ने अप्रैल 2018 से जून 2018 के बीच डीएचएफएल से 3,700 करोड़ रुपये के डिबेंचर खरीदे थे. इसलिए, राशि डीएचएफएल को हस्तांतरित कर दी गई थी.  इसके बाद, डीएचएफएल ने डीओआईटी अर्बन वेंचर्स प्राइवेट लिमिटेड (राणा कपूर और उनके परिवार के स्वामित्व वाली एक इकाई) को ₹ 600 करोड़ का ऋण दिया. ये बात भी सामने आई कि यस बैंक ने डीएचएफएल शॉर्ट-टर्म डिबेंचर की खरीद के लिए जनता के पैसे का इस्तेमाल किया था. ","शनिवार अप्रैल 23, 2022 03:06 PM IST",NDTV News
105,"मनी लांड्रिंग मामला: एमवे इंडिया पर ED की बड़ी कार्रवाई, 757 करोड़ रुपये की संपत्ति जब्‍त की","धन शोधन निवारण अधिनियम (PMLA) के तहत कुर्क कुल 757.77 करोड़ रुपये की संपत्ति में से, अचल और चल संपत्ति 411.83 करोड़ रुपये की है, जबकि शेष एमवे से संबंधित 36 बैंक खातों में जमा 345.94 करोड़ रुपये की राशि है.","सोमवार अप्रैल 18, 2022 07:32 PM IST",NDTV News
106,मनी लांड्रिंग केस : गिरफ्तारी के खिलाफ नवाब मलिक की याचिका पर जल्द सुनवाई को तैयार हुआ सुप्रीम कोर्ट,सुप्रीम कोर्ट महाराष्ट्र सरकार के मंत्री नवाब मलिक की याचिका पर जल्द सुनवाई को तैयार हो गया है. ये मामला दाऊद इब्राहिम से जुड़े मनी लांड्रिंग का है. दायर याचिका में नवाब मलिक ने तत्काल रिहाई की मांग कोर्ट से की है.,"बुधवार अप्रैल 13, 2022 11:46 AM IST",NDTV News
107,शहबाज शरीफ के बेटे हमजा की आज मनी लॉन्ड्रिंग मामले में विशेष अदालत में पेशी संभव,पाकिस्तान (Pakistan) में प्रधानमंत्री पद के लिए विपक्ष के साझा उम्मीदवार शहबाज शरीफ (Shahbaz Sharif) के बेटे हमजा शहबाज सोमवार को धनशोधन (Money laundering) मामले में विशेष अदालत के समक्ष पेश हो सकते हैं. संघीय जांच एजेंसी (FIA) की विशेष अदालत ने चार अप्रैल को 14 अरब पाकिस्तानी रुपये के धनशोधन मामले में शहबाज और हमजा को आरोपित करने के लिए सोमवार (11 अप्रैल) को पेश होने को कहा था.,"सोमवार अप्रैल 11, 2022 05:25 AM IST",NDTV News
108,'लगता है EC नहीं ED कर रही है चुनाव का ऐलान' : उमर अब्दुल्ला से पूछताछ पर पार्टी का तंज,"उमर अब्दुल्ला से पूछताछ पर उनकी पार्टी का बयान सामने आया है. पार्टी ने कहा कि दिल्ली उमर अब्दुल्ला का स्थानीय ठिकाना नहीं है. रमजान का महीना चल रहा है, लेकिन इसके बाद भी उन्होंने पूछताछ की तारीख आगे बढ़ाने की कोशिश नहीं की.","गुरुवार अप्रैल 7, 2022 11:15 PM IST",NDTV News
109,"तमिलनाडु के दिग्गज नेता टीटीवी दिनाकरन की मुसीबत बढ़ी, मनी लॉन्ड्रिंग केस में ईडी ने समन भेज किया तलब",ठग सुकेश चंद्रशेखर को वर्ष 2017 में निर्वाचन आयोग रिश्वत कांड से जुड़े एक अन्य धनशोधन के मामले में गिरफ्तार किया है. जिसके बाद ईडी की तरफ से टीटीवी दिनाकरन के खिलाफ ये कार्रवाई की गई. ,"बुधवार अप्रैल 6, 2022 11:55 AM IST",NDTV News
110,"शिवसेना नेता संजय राउत और परिवार पर ED का शिकंजा, 11.15 करोड़ की संपत्ति कुर्क करने का नोटिस दिया",ये कार्रवाई मेसर्स गुरु आशीष कंस्ट्रक्शन प्राइवेट लिमिटेड द्वारा गोरेगांव की मुंबई में पतराचाल  परियोजना के पुनर्विकास में पाई गई अनियमितता के संबंध में की गई है.  कुर्की के लिए दिए गए नोटिस  की संपत्तियों में संजय राउत की अलीबाग में जमीन और दादर में उनका घर भी शामिल है.,"मंगलवार अप्रैल 5, 2022 07:36 PM IST",NDTV News
111,"मनी लांड्रिंग मामला : ED ने पत्रकार राणा अयूब को विदेश जाने से रोका, एयरपोर्ट पर ही की गई पूछताछ",प्रवर्तन निदेशालय (ED) द्वारा पत्रकार राणा अयूब के खिलाफ जारी ‘लुक आउट सर्कुलर’ के मद्देनजर उन्हें मंगलवार को मुंबई इंटरनेशनल एयरपोर्ट पर अधिकारियों ने विदेश रवाना होने से रोक दिया. अधिकारियों ने यह जानकारी दी.,"मंगलवार मार्च 29, 2022 11:42 PM IST",NDTV News
112,"नवाब मलिक का इस्तीफा मांगने को लेकर ठाकरे ने साधा BJP पर निशाना, पीडीपी के साथ गठबंधन की दिलाई याद",बजट सत्र के आखिरी दिन विधानसभा में ठाकरे ने यह भी कहा कि वह 'हैरान' हैं कि केंद्रीय जांच एजेंसियों को इतने वर्षों में यह एहसास नहीं हुआ कि 'दाऊद इब्राहिम का एजेंट' मलिक खुलेआम घूम रहा था.,"शनिवार मार्च 26, 2022 05:47 AM IST",NDTV News
113,"अनिल देशमुख की जमानत याचिका पर हाईकोर्ट 8 अप्रैल को करेगा सुनवाई , ED से जवाब मांगा",प्रिवेंशन ऑफ मनी लांड्रिंग एक्‍ट (PMLA) के तहत गिरफ्तार महाराष्‍ट्र के पूर्व गृहमंत्री अनिल देशमुख (Anil Deshmukh)  की जमानत अर्जी पर बॉम्‍बे हाईकोर्ट  में 8 अप्रैल को सुनवाई होगी.  बॉम्‍बे हाईकोर्ट ने प्रवर्तन निदेशालय (ED) को मामले में जवाब देने को कहा है.,"शुक्रवार मार्च 25, 2022 02:59 PM IST",NDTV News
114,"NCP ने नवाब मलिक के विभागों को अन्य मंत्रियों को सौंपने का निर्णय लिया, इस्तीफे से इनकार",राज्य सरकार में मलिक के पास कौशल विकास और अल्पसंख्यक मामलों का विभाग था. वह परभणी और गोंदिया जिले के पालक (गार्डियन) मंत्री भी हैं. पार्टी के एक वरिष्ठ नेता ने कहा कि कौशल विकास विभाग स्वास्थ्य मंत्री राजेश टोपे को दिया जाएगा और अल्पसंख्यक मामलों के विभाग का जिम्मा आवास मंत्री जितेंद्र आव्हाड को सौंपा जाएगा.,"शनिवार मार्च 19, 2022 05:25 PM IST",NDTV News
115,"महाराष्‍ट्र : पूर्व मंत्री अनिल देशमुख की जमानत याचिका खारिज, कोर्ट ने कहा-उनके खिलाफ पर्याप्‍त सबूत",सेशन जज आरएन रोकड़े ने यह फैसला देते हुए कहा कि पहली नजर में अनिल देशमुख के खिलाफ मनी लांड्रिंग केस के लिए पर्याप्त सबूत हैं. देशमुख फिलहाल मुंबई की आर्थर रोड जेल में न्यायिक हिरासत में हैं. ,"सोमवार मार्च 14, 2022 03:32 PM IST",NDTV News
116,मनी लांड्रिंग मामले में महाराष्‍ट्र के मंत्री नवाब मलिक को 7 मार्च तक ED की हिरासत में भेजा गया,"सुनवाई की शुरुआत करते हुए एडिशनल सॉलिस्टिर जनरल (एएसजी) अनिल सिंह ने कहा कि ईडी की हिरासत के बीच नवाब मलिक की तबीयत खराब होने के वजह से उन्हें कुछ समय के लिए अस्पताल में भर्ती करना पड़ा, जिसके वजह से पूरी इन्क्वारी नहीं हो पाई.","गुरुवार मार्च 3, 2022 03:46 PM IST",NDTV News
117,"महाराष्ट्र : मंत्री नवाब मलिक अस्पताल में भर्ती, दाऊद से जुड़े मामले में हैं ED की हिरासत में","ईडी की हिरासत के दौरान नवाब मलिक ने केंद्रीय एजेंसी के कर्मियों से स्वास्थ्य संबंधी कुछ समस्याओं की शिकायत की, जिसके बाद उन्हें अस्पताल में भर्ती कराया गया.","शुक्रवार फ़रवरी 25, 2022 04:13 PM IST",NDTV News
118,"""कुछ महानायकों को पिता कहा जाता है"" : नवाब मलिक की गिरफ्तारी के बाद उनकी बेटी","मलिक को दक्षिण मुंबई के बलार्ड एस्टेट इलाके में स्थित ईडी के दफ्तर में करीब पांच घंटे तक चली पूछताछ के बाद गिरफ्तार कर लिया गया. बाद में उन्हें विशेष न्यायाधीश के समक्ष पेश किया गया, जिन्होंने उनको तीन मार्च तक ईडी की हिरासत में भेज दिया.","गुरुवार फ़रवरी 24, 2022 01:14 AM IST",NDTV News
